ANO,MES,COD_UF,COD_MESO,COD_MICRO,COD_MUNICIPIO,COD_PRODUTO,SAFRA,IRRIGADO,COD_FONTE,COD_FASE,COD_OCORRENCIA,EM_FORMACAO,PLANTADA,COLHIDA,PERC_COLHIDO_MES,PRODUCAO,RENDIMENTO,PRECO,OBSERVACAO,DT_ATUALIZACAO,SGL_SIGLA,COLHIDO_ACUMULADO,PRECO_MEDIO_ANUAL
2013,12,32,1,2,1001,0119.4040,0,N,9,6,9,0,20,20,0,500,25000,400.00,"Mandioca - Aumento no RM/HA, devido aos melhores tratos culturais e variedades cada vez mais produtivas.",01/12/2013,SISTEMA,100,338.5
2013,12,32,1,2,1001,0119.9010,0,S,9,6,9,,100,100,0,1200,12000,720.00,"Abóbora irrigada - Aumento de área, devido o bom preço do produto no mercado.",01/12/2013,SISTEMA,100,588
2013,12,32,1,2,1001,0121.2100,0,S,9,6,9,,5,5,0,400,80000,1500.00,"Tomate - A previsão de plantio era de 10 ha da cultura. Porém, parte dos produtores desistiram do plantio, devido a falta de mão-de-obra qualificada e deverão ser plantados 5 ha.",01/12/2013,SISTEMA,100,1317.5
2013,12,32,1,2,1001,0121.3110,0,S,9,4,9,,8,8,,160,20000,,"Inhame(irrigado) - Aumento de área, vez que os pequenos produtores entregam a produção as famílias de baixa renda, através do programa do Governo Federal (PAA)",01/12/2013,SISTEMA,90,1355.56
2013,12,32,1,2,1001,0131.0010,0,N,9,6,9,0,2,2,0,8,4000,600.00,"Laranja - RM/HA, abaixo da média, devido a falta de chuvas que ocorrem o ano.",01/12/2013,SISTEMA,100,600
2013,12,32,1,2,1001,0131.0010,0,S,9,6,9,0,2,2,0,24,12000,600.00,,01/12/2013,SISTEMA,100,600
2013,12,32,1,2,1001,0132.0020,0,S,9,6,9,0,3,3,0,45,15000,5000.00,,01/12/2013,SISTEMA,100,4535
2013,12,32,1,2,1001,0133.2080,0,S,9,6,9,0,53,53,0,1325,25000,1150.00,BANANA - Toda a área entrou em produção.,01/12/2013,SISTEMA,100,1216.5
2013,12,32,1,2,1001,0133.2220,0,N,9,6,9,0,2,2,0,90,45000,0.01,"GOIABA - RM/HA, acima da média, devido aos bons tratos culturais e condições climáticas favoráveis",01/12/2013,SISTEMA,100,590
2013,12,32,1,2,1001,0133.2330,0,S,9,6,9,0,80,80,0,9600,120000,800.00,"Mamão irrigado - Queda de área, devido o fim do ciclo produtivo de algumas lavouras, preço baixo e a presença do mosaico(doença).",01/12/2013,SISTEMA,100,631
2013,12,32,1,2,1001,0133.2340,0,S,9,6,9,0,16,16,0,192,12000,600.00,,01/12/2013,SISTEMA,100,600
2013,12,32,1,2,1001,0133.2360,0,S,9,6,9,45,15,15,0,525,35000,1500.00,"Maracujá irrigado - A -area em produção passou para 15 ha, vez que a área de 5 ha em formação que vinha sendo informada ira produzir até dezembro. Novos plantios foram realizados em função do bom preço do produto no mercado.",01/12/2013,SISTEMA,100,1282.5
2013,12,32,1,2,1001,0133.3030,0,N,9,6,9,0,30,30,0,315,10500,550.00,"Coco não irrigado - Redução de área, devido o preço baixo do produto no mercado.",01/12/2013,SISTEMA,100,470
2013,12,32,1,2,1001,0133.3030,0,S,9,6,9,0,28,28,0,504,18000,550.00,,01/12/2013,SISTEMA,100,470
2013,12,32,1,2,1001,0134.0022,0,N,9,0,0,0,0,0,,0,0,,Cafe Conilon - todas as áreas passaram a ser irrigadas. Segundo om téc. não há áreas de café no Município sem irrigação.,01/12/2013,SISTEMA,0,0
2013,12,32,1,2,1001,0134.0022,0,S,9,6,9,1500,9300,9300,0,20088,2160,4000.00,"Café conilon ( irrigado) - Queda no RM/HA, devido ao excesso de chuvas na floração, causando abortamento floral e falta de chuvas no período do enchimento dos grãos. Segundo o téc a queda estimada em 10%, vez que boa parte das lavouras são novas.",01/12/2013,SISTEMA,100,3905
2013,12,32,1,2,1001,0135.0010,0,N,9,6,9,28,4,4,0,1,250,5500.00,Cacau não irrigado - Aumento de área em função do bom preço do produto no mercado.,01/12/2013,SISTEMA,100,4740
2013,12,32,1,2,1001,0139.1060,0,S,9,6,9,100,65,65,0,195,3000,14000.00,"Pimenta-do-Reino - Incremento de área, devido o bom preço do produto no mercado.",01/12/2013,SISTEMA,100,11735
2013,12,32,1,2,1001,0139.2010,0,N,9,6,9,190,160,160,0,192,1200,3000.00,,01/12/2013,SISTEMA,100,2929.4
2013,12,32,1,2,1001,0139.2010,0,S,9,6,9,240,160,160,0,256,1600,3000.00,"Borracha irrigada - Incremento de área, devido o bom preço do produto no mercado.",01/12/2013,SISTEMA,100,2961.4
2013,12,32,1,2,1001,0139.9060,0,N,9,6,9,0,2,2,0,2,1000,2200.00,,01/12/2013,SISTEMA,100,2365
2013,12,32,1,2,1001,9119.4040,0,N,9,6,9,0,3,3,0,60,20000,1000.00,Mandioca de Mesa (AIMPIM) - Plantios realizados pelos produtores cadastrados a entregarem a produção nas escolas e cesta básica as famílias carentes através do Programa Social do Governo Federal (PAA),01/12/2013,SISTEMA,100,1085
2013,12,32,1,2,3908,0111.0020,1,N,9,4,9,,60,60,,180,3000,,"Arroz - A área é de 60ha, sendo toda ela plantada em várzea úmida.",01/12/2013,SISTEMA,100,880
2013,12,32,1,2,3908,0111.0020,1,S,9,0,0,,0,0,,0,0,,Arroz irrigado - Toda a área foi transformada em pastagens e represas para irrigações de café.,01/12/2013,SISTEMA,0,0
2013,12,32,1,2,3908,0111.0070,1,N,9,4,9,,100,100,,200,2000,,Milho 1ª safra(não irrigado) - Queda no RM/HA em consequência da estiagem prolongada.,01/12/2013,SISTEMA,100,550
2013,12,32,1,2,3908,0111.0070,1,S,9,6,9,,400,400,0,1400,3500,550.00,"Milho em grão 1ª safra - Aumento no RM/HA, devido aos melhores tratos culturais, uso de sementes selecionadas e adubações.",01/12/2013,SISTEMA,100,550
2013,12,32,1,2,3908,0113.0010,0,N,5,6,9,0,680,680,0,34680,51000,35.00,Cana de Açúcar - A área de 680ha são plantios não irrigados.,01/12/2013,SISTEMA,100,74.48
2013,12,32,1,2,3908,0113.0010,0,S,9,0,0,0,0,0,,0,0,,Cana de Açucar - A área de 102ha irrigada foi toda colhida e substituída por pastagem.,01/12/2013,SISTEMA,0,0
2013,12,32,1,2,3908,0119.1040,1,S,9,6,9,,120,120,0,144,1200,3200.00,"Feijão 1ª safra - Queda de área, vez que o período não é propício em consequência do excesso de chuvas no períoda da colheita. Rm/ha acima da média, devido aos altos investimentos técnológicos. Queda no RM/HA em consequência da estiagem.",01/12/2013,SISTEMA,100,3200
2013,12,32,1,2,3908,0119.1040,2,S,9,6,9,,80,80,0,88,1100,4500.00,Feijão 2ª safra (irrigado) - As áreas foram plantadas nas entrelinhas do café em formação. Parte dos plantios ralizados pelos pequenos produtores dos assentamentos para subsistência.,01/12/2013,SISTEMA,100,4500
2013,12,32,1,2,3908,0119.3010,0,N,9,6,9,3,3,3,0,75,25000,1150.00,,01/12/2013,SISTEMA,100,1150
2013,12,32,1,2,3908,0119.3010,0,S,9,6,9,3,3,3,0,105,35000,1150.00,"Abacaxi - RM/HA acima da média, vez que os plantios são realizados em fileiras duplas proporcionando mais plantas por área.",01/12/2013,SISTEMA,100,1150
2013,12,32,1,2,3908,0119.4040,0,N,9,6,9,0,300,300,0,4500,15000,400.00,"Mandioca - Queda de área, devido as grandes variações nos preços do produto no decorrer do ano. A previsão é de parte da área será colhida em 2014.",01/12/2013,SISTEMA,100,353.4
2013,12,32,1,2,3908,0121.3110,0,N,9,6,9,,1,1,0,25,25000,1000.00,,01/12/2013,SISTEMA,100,1251
2013,12,32,1,2,3908,0131.0010,0,N,9,4,9,0,40,40,,194,4850,,"Laranja - RM/HA baixo em função da falta de tratos culturais, até porque os plantios existentes são pés esparsos. Erradicação de 10 ha, devido ao fim do ciclo produtivo.",01/12/2013,SISTEMA,100,562
2013,12,32,1,2,3908,0133.1040,0,N,9,6,9,0,15,15,0,240,16000,1200.00,,01/12/2013,SISTEMA,100,857
2013,12,32,1,2,3908,0133.2080,0,N,9,6,9,0,24,24,0,240,10000,1100.00,,01/12/2013,SISTEMA,100,826
2013,12,32,1,2,3908,0133.2080,0,S,9,6,9,0,56,56,0,1008,18000,1100.00,"Banana - RM/HA acima da média, devido aos bons tratos culturais, mudas produtivas e acompanhamento técnico junto aos produtores.",01/12/2013,SISTEMA,100,826
2013,12,32,1,2,3908,0133.2220,0,S,9,6,9,0,13,13,0,143,11000,1100.00,"Goiaba - RM/HA abaixo da média, devido a falta de tratos culturais adequado em função do preço baixo do produto no mercado.",01/12/2013,SISTEMA,100,703.5
2013,12,32,1,2,3908,0133.2330,0,S,9,6,9,0,40,40,0,2880,72000,780.00,,01/12/2013,SISTEMA,100,679.5
2013,12,32,1,2,3908,0133.2340,0,N,9,6,9,0,5,5,0,75,15000,600.00,,01/12/2013,SISTEMA,100,600
